ID,Label,Type
work_3044,"Vegio, Maffeo, 1406 or 1407–1458: De perseverantia religionis [Latin]",theology
work_3046,"Gisilbertus, magister, fl. c. 1330: Summa de dignitatibus et virtutibus clericorum et laicorum [Latin]",clergy
work_3047,"Humbert, de Romans, 1194?–1277: Commentary on the Rule of St. Augustine [Latin]",monasticism_and_religious_orders
work_3048,"Makarios, Metropolitan of Philadelphia, 1300–1382: Catena in Lucam [Greek]",bible
work_3049,"Makarios, Metropolitan of Philadelphia, 1300–1382: Catena in Matthaeum [Greek]",bible
work_305,Alan of Farfa: Homiliary [Latin],sermons
work_3050,"Malachias, Hibernicus, active approximately 1300: De ueneno [Latin]",theology
work_3050,"Malachias, Hibernicus, active approximately 1300: De ueneno [Latin]",theology
work_3050,"Malachias, Hibernicus, active approximately 1300: De ueneno [Latin]",theology
work_3050,"Malachias, Hibernicus, active approximately 1300: De ueneno [Latin]",theology
work_3050,"Malachias, Hibernicus, active approximately 1300: De ueneno [Latin]",theology
work_3050,"Malachias, Hibernicus, active approximately 1300: De ueneno [Latin]",theology
work_3050,"Malachias, Hibernicus, active approximately 1300: De ueneno [Latin]",theology
work_3051,"Manilius, Marcus: Astronomicon [Latin]","science, theology"
work_3052,"Mansuetus, Mediolanensis, ca. 680: Epistola ad Constantinum [Latin]","law, theology"
work_3052,"Mansuetus, Mediolanensis, ca. 680: Epistola ad Constantinum [Latin]","law, theology"
work_3053,"Manuel, Caleca, –1410: Contra Graecorum errores libri quatuor [Latin]",theology
work_3054,"Chrysoloras, Manuel, approximately 1350–1415: De comparatione nominis [Greek]",grammar
work_3055,"Chrysoloras, Manuel, approximately 1350–1415: De verbis anomalis [Greek]",grammar
work_3056,"Chrysoloras, Manuel, approximately 1350–1415: Erotemata grammaticalia [Greek]",grammar
work_3056,"Chrysoloras, Manuel, approximately 1350–1415: Erotemata grammaticalia [Greek]",grammar
work_3056,"Chrysoloras, Manuel, approximately 1350–1415: Erotemata grammaticalia [Greek]",grammar
work_3056,"Chrysoloras, Manuel, approximately 1350–1415: Erotemata grammaticalia [Greek]",grammar
work_3056,"Chrysoloras, Manuel, approximately 1350–1415: Erotemata grammaticalia [Greek]",grammar
work_3057,"Chrysoloras, Manuel, approximately 1350–1415: Letters [Greek]",literature
work_3058,"Manuel de Corinthe, 1460?–1550?: Apologia ad Franciscum OP [Greek]",theology
work_3059,"Manuel, Chrysaphes, & Johannes, Damascenus, 675–749: Musical treatises [Greek]",music
work_306,"Alanus, Cantuariensis, –1202: Collectio epistolarum S. Thomae Cantuariensis [Latin]",literature
work_306,"Alanus, Cantuariensis, –1202: Collectio epistolarum S. Thomae Cantuariensis [Latin]",literature
work_3060,"Lindo, Manuel, professor of astronomy at Lisbon, 16th cent.: Astronomical tracts [Portugese]",science
work_3061,"Malaxos, Manouēl, –1581: Nomocanon siue Ecloga uariorum canonum [Modern Greek]",law
work_3061,"Malaxos, Manouēl, –1581: Nomocanon siue Ecloga uariorum canonum [Modern Greek]",law
work_3063,"Moschopoulos, Manuel, approximately 1265?-: Erotemata grammatica [Greek]",grammar
work_3063,"Moschopoulos, Manuel, approximately 1265?-: Erotemata grammatica [Greek]",grammar
work_3063,"Moschopoulos, Manuel, approximately 1265?-: Erotemata grammatica [Greek]",grammar
work_3063,"Moschopoulos, Manuel, approximately 1265?-: Erotemata grammatica [Greek]",grammar
work_3063,"Moschopoulos, Manuel, approximately 1265?-: Erotemata grammatica [Greek]",grammar
work_3063,"Moschopoulos, Manuel, approximately 1265?-: Erotemata grammatica [Greek]",grammar
work_3063,"Moschopoulos, Manuel, approximately 1265?-: Erotemata grammatica [Greek]",grammar
work_3063,"Moschopoulos, Manuel, approximately 1265?-: Erotemata grammatica [Greek]",grammar
work_3064,"Moschopoulos, Manuel, approximately 1265?-: Schedographia [Greek]",grammar
work_3064,"Moschopoulos, Manuel, approximately 1265?-: Schedographia [Greek]",grammar
work_3064,"Moschopoulos, Manuel, approximately 1265?-: Schedographia [Greek]",grammar
work_3064,"Moschopoulos, Manuel, approximately 1265?-: Schedographia [Greek]",grammar
work_3064,"Moschopoulos, Manuel, approximately 1265?-: Schedographia [Greek]",grammar
work_3064,"Moschopoulos, Manuel, approximately 1265?-: Schedographia [Greek]",grammar
work_3066,"Moschopoulos, Manuel, approximately 1265?-: Vocum atticarum sylloge [Greek]",grammar
work_3067,"Moschopoulos, Manuel, approximately 1265?-: Scholia on Homer, Iliad [Greek]",classical_literature
work_3068,"Philes, Manuel, approximately 1275–approximately 1345: Poems [Greek]",
work_3069,"Philes, Manuel, approximately 1275–approximately 1345: De animalium proprietate [Greek]",
work_3069,"Philes, Manuel, approximately 1275–approximately 1345: De animalium proprietate [Greek]",
work_307,"Alanus, Cantuariensis, –1202: Vita S. Thomae Cantuariensis [Latin]",hagiography
work_307,"Alanus, Cantuariensis, –1202: Vita S. Thomae Cantuariensis [Latin]",hagiography
work_3070,"Vegio, Maffeo, 1406 or 1407–1458: De educatione liberorum [Latin]",philosophy
work_3071,"Marbode, Bishop of Rennes, 1035?–1123: De ornamentis uerborum [Latin]",rhetoric
work_3071,"Marbode, Bishop of Rennes, 1035?–1123: De ornamentis uerborum [Latin]",rhetoric
work_3072,"Marbode, Bishop of Rennes, 1035?–1123: Liber lapidum [Latin]",natural_history
work_3072,"Marbode, Bishop of Rennes, 1035?–1123: Liber lapidum [Latin]",natural_history
work_3072,"Marbode, Bishop of Rennes, 1035?–1123: Liber lapidum [Latin]",natural_history
work_3072,"Marbode, Bishop of Rennes, 1035?–1123: Liber lapidum [Latin]",natural_history
work_3072,"Marbode, Bishop of Rennes, 1035?–1123: Liber lapidum [Latin]",natural_history
work_3072,"Marbode, Bishop of Rennes, 1035?–1123: Liber lapidum [Latin]",natural_history
work_3073,"Marbode, Bishop of Rennes, 1035?–1123: Poems [Latin]",literature
work_3074,"Marcellinus, comes, active 500–534: Chronicle [Latin]",history
work_3074,"Marcellinus, comes, active 500–534: Chronicle [Latin]",history
work_3074,"Marcellinus, comes, active 500–534: Chronicle [Latin]",history
work_3075,"Marcellinus, biographer, 4th/5th century: Vita Thucydidis [Greek]",history
work_3076,"Filosseno, Marcello, approximately 1450–approximately 1520: Poems [Latin]",literature
work_3077,"Marchetto, da Padova, active 1305–1326: Aue regina [Latin]",liturgy
work_308,"Alanus, ab Insulis, 1120–1202: Doctrinale altum [Latin]",theology
work_3080,"Polo, Marco, 1254–1323?: Le divisement du monde (tr. Franciscus Pipinus, ‘De conditionibus et consuetudinibus orientalium regionum’) [Latin]",geography
work_3080,"Polo, Marco, 1254–1323?: Le divisement du monde (tr. Franciscus Pipinus, ‘De conditionibus et consuetudinibus orientalium regionum’) [Latin]",geography
work_3081,"Polo, Marco, 1254–1323?: Le divisement du monde [Old French]",geography
work_3081,"Polo, Marco, 1254–1323?: Le divisement du monde [Old French]",geography
work_3083,"Mark, the Hermit, -approximately 430: Works [Greek]",theology
work_3084,"Eugenikos, Markos, Saint, approximately 1392–1445?: Works [Greek]",
work_3084,"Eugenikos, Markos, Saint, approximately 1392–1445?: Works [Greek]",
work_3085,"Mark, the Hermit, -approximately 430: Colluctatio malorum cum virtutibus [Greek]","theology, conduct"
work_3086,"Marcus, de Summa Ripa, ca. –1419: Quadragesimale [Latin]",sermons
work_3087,"Porete, Marguerite, approximately 1250–1310: Le mirouer des simples ames [Latin]",christian_literature
work_3088,"Marguerite, Queen, consort of Henry II, King of Navarre, 1492–1549: La coche ou le débat de l'amour [Middle French]",literature
work_3089,"Marie, de France, active 12th century: Fables [Anglo-Norman]",christian_literature
work_309,"Alanus, ab Insulis, 1120–1202: Regulae de sacra theologia [Latin]",theology
work_309,"Alanus, ab Insulis, 1120–1202: Regulae de sacra theologia [Latin]",theology
work_309,"Alanus, ab Insulis, 1120–1202: Regulae de sacra theologia [Latin]",theology
work_3090,"Sanudo, Marino, approximately 1260–1343: Secreta fidelium crucis [Latin]",theology
work_3091,"Ficino, Marsilio, 1433–1499: Commentary on Plato, Symposium [Latin]",philosophy
work_3092,"Ficino, Marsilio, 1433–1499: Commentary on Epistle to Romans [Latin]",bible
work_3093,"Marsilius de Inghen, 1330–1396: Quaestiones on Aristotle, De generatione et corruptione [Latin]",philosophy
work_3093,"Marsilius de Inghen, 1330–1396: Quaestiones on Aristotle, De generatione et corruptione [Latin]",philosophy
work_3094,"Santa Sofia, Marsilio, –1405: Medical recipes [Latin]",medicine
work_3095,"Santa Sofia, Marsilio, –1405: Recepta super prima fen quarti libri canonis auicennae [Latin]",medicine
work_3095,"Santa Sofia, Marsilio, –1405: Recepta super prima fen quarti libri canonis auicennae [Latin]",medicine
work_3096,"Santa Sofia, Marsilio, –1405: Works [Latin]",medicine
work_3097,"Marsilius de Inghen, 1330–1396: Quaestiones ueteris artis [Latin]",philosophy
work_3098,"Marsilius, of Padua, –1342?: Defensor minor [Latin]",politics_and_government
work_3099,"Marsilius, of Padua, –1342?: Defensor pacis [Latin]",politics_and_government
work_31,"Aristides, Aelius, 117–187: Contra incusantes quod non declamaret, or. 33 k [Greek]",classical_literature
work_310,"Alanus, ab Insulis, 1120–1202: Summa de arte praedicandi [Latin]","sermons, rhetoric"
work_310,"Alanus, ab Insulis, 1120–1202: Summa de arte praedicandi [Latin]","sermons, rhetoric"
work_310,"Alanus, ab Insulis, 1120–1202: Summa de arte praedicandi [Latin]","sermons, rhetoric"
work_310,"Alanus, ab Insulis, 1120–1202: Summa de arte praedicandi [Latin]","sermons, rhetoric"
work_310,"Alanus, ab Insulis, 1120–1202: Summa de arte praedicandi [Latin]","sermons, rhetoric"
work_310,"Alanus, ab Insulis, 1120–1202: Summa de arte praedicandi [Latin]","sermons, rhetoric"
work_310,"Alanus, ab Insulis, 1120–1202: Summa de arte praedicandi [Latin]","sermons, rhetoric"
work_310,"Alanus, ab Insulis, 1120–1202: Summa de arte praedicandi [Latin]","sermons, rhetoric"
work_3100,"Marsilius, of Padua, –1342?: Tractatus de translatione imperii [Latin]",politics_and_government
work_3101,Martial: Apophoreta [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3102,Martial: Epigrams [Latin],classical_literature
work_3103,Martial: Spectacula [Latin],classical_literature
work_3104,Martianus Capella: De nuptiis Philologiae et Mercurii [Latin],classical_literature
work_3104,Martianus Capella: De nuptiis Philologiae et Mercurii [Latin],classical_literature
work_3104,Martianus Capella: De nuptiis Philologiae et Mercurii [Latin],classical_literature
work_3104,Martianus Capella: De nuptiis Philologiae et Mercurii [Latin],classical_literature
work_3104,Martianus Capella: De nuptiis Philologiae et Mercurii [Latin],classical_literature
work_3104,Martianus Capella: De nuptiis Philologiae et Mercurii [Latin],classical_literature
work_3104,Martianus Capella: De nuptiis Philologiae et Mercurii [Latin],classical_literature
work_3104,Martianus Capella: De nuptiis Philologiae et Mercurii [Latin],classical_literature
work_3105,Martianus Capella: Liber de arte rhetorica [Latin],rhetoric
work_3106,"Martijn, van Torhout, 13th cent.: Lives of saints [Middle Dutch]",hagiography
work_3107,"Bucer, Martin, 1491–1551: Consilium theologicum privatim conscriptum [Latin]",theology
work_3109,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae (Quatre vertus cardinales), tr. Jean Courtecuisse [Middle French]",conduct
work_311,"Alanus, ab Insulis, 1120–1202: Anticlaudianus [Latin]",philosophy
work_311,"Alanus, ab Insulis, 1120–1202: Anticlaudianus [Latin]",philosophy
work_311,"Alanus, ab Insulis, 1120–1202: Anticlaudianus [Latin]",philosophy
work_311,"Alanus, ab Insulis, 1120–1202: Anticlaudianus [Latin]",philosophy
work_311,"Alanus, ab Insulis, 1120–1202: Anticlaudianus [Latin]",philosophy
work_311,"Alanus, ab Insulis, 1120–1202: Anticlaudianus [Latin]",philosophy
work_311,"Alanus, ab Insulis, 1120–1202: Anticlaudianus [Latin]",philosophy
work_311,"Alanus, ab Insulis, 1120–1202: Anticlaudianus [Latin]",philosophy
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3110,"Martin, of Braga, Saint, approximately 515–579 or 580 (Ps.-Augustine, Ps.-Seneca): Formula uitae honestae siue de quattuor uirtutibus cardinalibus [Latin]",conduct
work_3111,"Martin of Spain, 13th cent.: Geomancy [Latin]",science
work_3112,"Martinus, Polonus, –1279: Chronica pontificum et imperatorum [Middle English]",history
work_3112,"Martinus, Polonus, –1279: Chronica pontificum et imperatorum [Middle English]",history
work_3113,"Martinus, Anglicus, ca. 1335/70: Obiectiones consequentiarum [Latin]",philosophy
work_3114,"Rizzoni, Martino, Veronese humanist (1404–88): Pro Francisco Barbaro oratio [Latin]",rhetoric
